res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
18562250,Cafe Co2 Resto Lounge,['Casual Dining'],https://www.zomato.com/pune/cafe-co2-resto-lounge-bhugaon?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Manas Lake, Bhugaon, Pune",Pune,5,Bhugaon,18.4920934508,73.7346868962,412115,1,"Bhugaon, Pune","North Indian, Chinese, Continental, Kebab, Seafood",11 AM to 3:30 AM,1500,3,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dance Floor', 'Live Entertainment', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Sneakpeek', 'Smoking Area', 'Free Parking', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Air Conditioned', 'Wifi']",4.4,Very Good,1859,1180,0.0,-1,-1
12073,Satguru's Punjabi Rasoi,['Casual Dining'],https://www.zomato.com/pune/satgurus-punjabi-rasoi-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Destination Centre, Magarpatta City, Magarpatta, Pune",Pune,5,"Destination Centre, Magarpatta",18.5095424789,73.928296119,0,1,"Destination Centre, Magarpatta, Pune","North Indian, Mughlai, Fast Food",Mon-Sun (11 AM to 11 PM),1200,3,Rs.,"['Mall Parking', 'Credit Card', 'Cash', 'Lunch', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Sodexo', 'Air Conditioned', 'Axis Bank - Dining Delights']",4.2,Very Good,3642,343,0.0,1,-1
18617210,Spice Factory,['Pub'],https://www.zomato.com/pune/spice-factory-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, White Square, Hinjawadi Wakad Road, Hinjawadi, Pune",Pune,5,"White Square, Hinjawadi",18.5908915918,73.7530784681,411057,1,"White Square, Hinjawadi, Pune","North Indian, Seafood, Italian",12 Noon to 2 AM,1500,3,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'DJ', 'Free Parking', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Dance Floor', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music', 'Rooftop', 'Table booking recommended', 'Wheelchair Accessible']",4.1,Very Good,1458,523,0.0,1,-1
18650304,Tatva,['Casual Dining'],https://www.zomato.com/pune/tatva-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Soham Icon, Thergaon, Wakad Road, Wakad, Pune",Pune,5,Wakad,18.6014174482,73.7639504671,411057,1,"Wakad, Pune","North Indian, Chinese, Continental",8am â 11:30pm (Mon-Sun),850,2,Rs.,"['Delivery', 'Breakfast', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Outdoor Seating', 'Indoor Seating']",4.4,Very Good,2537,850,0.0,1,-1
18678581,Hippie@Heart,['Casual Dining'],https://www.zomato.com/pune/hippie@heart-deccan-gymkhana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lane 10, Ground Floor, Bhandarkar Road, Beside HDFC Bank, Deccan Gymkhana, Pune",Pune,5,Deccan Gymkhana,18.5187145874,73.8362567872,411004,1,"Deccan Gymkhana, Pune","Continental, Italian, North Indian, Finger Food, European","7pm â 11:30pm (Mon),12:30pm â 11:30pm (Tue-Sun)",1300,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Fullbar', 'Indoor Seating', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Brunch']",4.5,Excellent,941,920,0.0,-1,-1
13231,Le Plaisir,['Casual Dining'],https://www.zomato.com/pune/le-plaisir-deccan-gymkhana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Pune,5,Deccan Gymkhana,18.5142077577,73.8384558633,0,1,"Deccan Gymkhana, Pune","European, Italian, Fast Food, Salad, Continental, Beverages, Desserts",9am â 11pm (Mon-Sun),1000,3,Rs.,"['Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Desserts and Bakes', 'Indoor Seating', 'Air Conditioned']",4.8,Excellent,4508,7066,0.0,1,-1
18704469,Linkin Barrel,['Bar'],https://www.zomato.com/pune/linkin-barrel-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-501, A Wing, The Capital Building, Baner-Pashan Link Road, Baner, Pune",Pune,5,Baner,18.5522679128,73.79386916760001,,1,"Baner, Pune","Continental, Modern Indian, Italian, North Indian","4pm â 12midnight (Mon-Thu),11am â 12midnight (Fri-Sun)",1300,3,Rs.,"['Cash', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Dinner', 'Nightlife', 'Outdoor Seating', 'Rooftop', 'Above 18 Only', 'Air Conditioned', 'Fullbar', 'Indoor Seating', 'Table reservation required']",4.3,Very Good,975,888,0.0,-1,-1
18350016,Chulbul Dhaba,['Casual Dining'],https://www.zomato.com/pune/chulbul-dhaba-kharadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Zensar IT Park, Near Eon Free Zone, South Main Road, Kharadi, Pune",Pune,5,Kharadi,18.5496662654,73.9425067976,411014,1,"Kharadi, Pune","North Indian, Chinese, Fast Food, Kebab, Seafood, Desserts",11 AM to 12 Midnight,800,2,Rs.,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Outdoor Seating', 'Air Conditioned', 'Wifi']",4.1,Very Good,2994,316,0.0,1,-1
18621250,The FML Lounge,['Bar'],https://www.zomato.com/pune/the-fml-lounge-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Seasons Mall, Second Floor, Magarpatta, Pune",Pune,5,"Seasons Mall, Magarpatta ",18.518277453,73.9313786477,,1,"Seasons Mall, Magarpatta , Pune","North Indian, Mughlai, Chinese",Mon-Sun (12:30 PM to 1 AM),1100,3,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Mall Parking', 'Debit Card', 'Nightlife', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Private Dining Area Available', 'Wifi']",4.4,Very Good,2208,578,0.0,-1,-1
10021,Darshan,['Casual Dining'],https://www.zomato.com/pune/darshan-deccan-gymkhana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"759/60, Prabhat Road, Opposite Indian Bank, Deccan Gymkhana, Pune",Pune,5,Deccan Gymkhana,18.5140173212,73.84095702319999,411004,1,"Deccan Gymkhana, Pune","Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",11 AM to 11:45 PM,700,2,Rs.,"['Lunch', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Ticket Restaurant', 'Table Reservation Not Required', 'Pure Veg', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Sodexo']",4.8,Excellent,3414,1530,0.0,1,-1
18569092,Barometer,['Casual Dining'],https://www.zomato.com/pune/barometer-kothrud?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Chintamani Pride, City Pride Road, Paschimanagri, Kothrud, Pune",Pune,5,Kothrud,18.4988017442,73.8192713633,411038,1,"Kothrud, Pune","Continental, Asian, Italian, North Indian, Finger Food, Fast Food",7:30 AM to 11:30 PM,1500,3,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Wine', 'Serves Cocktails', 'Fullbar', 'Table Reservation Not Required', 'Wifi', 'Beer']",4.6,Excellent,1397,1421,0.0,1,-1
18490419,Gong,['Casual Dining'],https://www.zomato.com/pune/gong-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 22/23, Balewadi High Street, Cummins India Office Campus, Baner- Balewadi Link Road, Baner, Pune",Pune,5,"Balewadi High Street, Balewadi",18.5704573585,73.7742186338,,1,"Balewadi High Street, Balewadi, Pune","Asian, Thai, Sushi","12Noon to 3PM, 7PM to 12Midnight (Mon-Fri),12Noon to 3:30PM, 7PM to 12Midnight (Sat-Sun)",1700,3,Rs.,"['Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Buffet']",4.8,Excellent,1485,2075,0.0,-1,-1
6503864,PK Biryani House,['Casual Dining'],https://www.zomato.com/pune/pk-biryani-house-karve-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rajaram Bridge, Tathawade Garden, 100 D.P. Road, Karve Nagar, Pune",Pune,5,Karve Nagar,18.4925023533,73.8284938037,,1,"Karve Nagar, Pune","Biryani, North Indian, Seafood","11 AM to 3 PM, 7 PM to 11 PM",700,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted']",4.0,Very Good,1354,130,0.0,-1,-1
18575827,Hakuna Matata,['Bar'],https://www.zomato.com/pune/hakuna-matata-jm-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Deccan Royaale Hotel, Near Sambhaji Park, JM Road, Pune",Pune,5,JM Road,18.5191822405,73.8455248252,411004,1,"JM Road, Pune","North Indian, Fast Food, Mexican",7 AM to 12 Midnight,1600,3,Rs.,"['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Smoking Area', 'All Day Breakfast', 'DJ', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Table booking recommended', 'Pet Friendly']",4.1,Very Good,1815,1051,0.0,1,-1
18383095,Teddy Boy,['Bar'],https://www.zomato.com/pune/teddy-boy-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",Pune,5,Baner,18.5545211586,73.7983843312,,1,"Baner, Pune","North Indian, Continental","5pm â 12:30am (Mon, Wed, Thu, Sun), 3pm â 12:30am (Tue),5pm â 1am (Fri-Sat)",1200,3,Rs.,"['Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Valet Parking Available', 'Outdoor Seating']",4.3,Very Good,5240,1609,0.0,-1,-1
6507020,Hotel Neha,['Casual Dining'],https://www.zomato.com/pune/hotel-neha-katraj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 17/18, Patang Plaza, Phase 1, Opposite PICT, Katraj, Pune",Pune,5,Katraj,18.4572739,73.8521039,,1,"Katraj, Pune","North Indian, Chinese",12 Noon to 2 AM,450,1,Rs.,"['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Outdoor Seating', 'Digital Payments Accepted', 'Wifi']",3.8,Good,867,37,0.0,1,-1
6506755,Arabian Bites,['Quick Bites'],https://www.zomato.com/pune/arabian-bites-kondhwa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Bulding 69, Kausar Baugh, Opposite Kausar Baugh Masjid, Kondhwa, Pune",Pune,5,Kondhwa,18.4737967704,73.89346193520001,411048,1,"Kondhwa, Pune","Arabian, Lebanese",1 PM to 11:30 PM,300,1,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Halal']",4.3,Very Good,1564,168,0.0,-1,-1
18815527,Italy Via Punjab,['Casual Dining'],https://www.zomato.com/pune/italy-via-punjab-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1 & 2, Gayatri Building Near, Balewadi Phata, Next To Jupiter Hospital, Baner, Pune",Pune,5,Baner,18.56483,73.785557,,1,"Baner, Pune","Italian, North Indian",11:30 AM to 11:30 PM,800,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Free Parking', 'Outdoor Seating', 'Digital Payments Accepted', 'Catering Available', 'Smoking Area', 'Wifi', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Kid Friendly', 'Private Dining Area Available', 'Wheelchair Accessible']",4.1,Very Good,267,339,0.0,1,-1
6507448,CAFE PETER,['CafÃ©'],https://www.zomato.com/pune/cafe-peter-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Anand Square, Opposite Symbosis International College, Viman Nagar, Pune",Pune,5,Viman Nagar,18.565086447,73.90798643229999,,1,"Viman Nagar, Pune","Cafe, Fast Food, Korean, Desserts",7am â 11:30pm (Mon-Sun),700,2,Rs.,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Desserts and Bakes']",4.1,Very Good,1490,1988,0.0,1,-1
18354482,Tawa Street,['Casual Dining'],https://www.zomato.com/pune/tawa-street-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3, Lunkad Plaza, Viman Nagar, Pune",Pune,5,Viman Nagar,18.5651430206,73.91709622,411014,1,"Viman Nagar, Pune","North Indian, Biryani, Kebab, Mughlai",7 AM to 1 AM,500,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Indoor Seating']",4.0,Very Good,1241,386,0.0,1,-1
18629293,Kerala Cafe,['Casual Dining'],https://www.zomato.com/pune/kerala-cafe-1-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Baner Gaon Kamaan, Baner Road, Near Vasudha House, Baner, Pune",Pune,5,Baner,18.5599521564,73.7893449515,411045,1,"Baner, Pune","Kerala, South Indian, Seafood","11 AM to 11 PM (Mon-Thu), 11 AM to 11:45 PM (Fri-Sun)",700,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table booking recommended']",4.3,Very Good,1327,1140,0.0,1,-1
10213,Malaka Spice,['Casual Dining'],https://www.zomato.com/pune/malaka-spice-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lane 5, Opposite Oxford Properties, North Main Road, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5375344682,73.8973907009,,1,"Koregaon Park, Pune","Malaysian, Thai, Vietnamese, Japanese, Korean, Asian, Salad",11:30 AM to 12:30 AM,1800,3,Rs.,"['Cash', 'Takeaway Available', 'Dinner', 'Debit Card', 'Credit Card', 'Delivery', 'Lunch', 'Serves Alcohol', 'Romantic Dining', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area', 'Fullbar', 'Outdoor Seating', 'Air Conditioned', 'Buffet', 'Table booking recommended', 'Nightlife']",4.5,Excellent,4750,3097,0.0,1,-1
18874909,Asia Kitchen By Mainland China,['Casual Dining'],https://www.zomato.com/pune/asia-kitchen-by-mainland-china-dhole-patil-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"City Point, Ground Floor, Dhole Patil Road, Pune",Pune,5,Dhole Patil Road,18.5389197859,73.8753902167,,1,"Dhole Patil Road, Pune","Asian, Chinese","12noon â 3pm, 7pm â 11pm (Mon-Sun)",1200,3,Rs.,"['Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', 'Indoor Seating']",4.9,Excellent,474,729,0.0,-1,-1
6505400,Satguru's Punjabi Rasoi,['Casual Dining'],https://www.zomato.com/pune/satgurus-punjabi-rasoi-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Wipro, Phase 2, Hinjawadi, Pune",Pune,5,Hinjawadi,18.5969420368,73.7194620073,,1,"Hinjawadi, Pune","North Indian, Mughlai, Fast Food",11:30 AM to 2 AM,1200,3,Rs.,"['Lunch', 'Serves Alcohol', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Sodexo', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",4.1,Very Good,1677,303,0.0,1,-1
18383076,Mineority By Saby,['Bar'],https://www.zomato.com/pune/mineority-by-saby-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Pune,5,Kalyani Nagar,18.5461799638,73.9040657133,,1,"Kalyani Nagar, Pune","North Indian, North Eastern, Continental, Asian",12 Noon to 1 AM,800,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'DJ', 'Nightlife', 'Fullbar', 'Live Music', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Brunch', 'Group Meal']",4.5,Excellent,1829,4207,0.0,-1,-1
18715982,Flechazo,['Bar'],https://www.zomato.com/pune/flechazo-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"165, Third Floor, Vantagio, Near Silver Sports Club, Wakad, Pune",Pune,5,Wakad,18.5928910588,73.7600371242,,1,"Wakad, Pune","Asian, Mediterranean, North Indian","11:30 AM to 4 PM, 6:30 PM to 12 Midnight",1400,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Valet Parking Available', 'Wine', 'Indoor Seating', 'Air Conditioned', 'Unlimited Pizza', 'Buffet', 'Fullbar', 'Beer', 'Serves Cocktails', 'Table booking recommended', 'Catering Available', 'Kid Friendly', 'Wheelchair Accessible', 'Brunch']",4.4,Very Good,3613,2360,0.0,-1,-1
6508002,SantÃ¨ Spa Cuisine,['Casual Dining'],https://www.zomato.com/pune/santÃ¨-spa-cuisine-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mint Koregaon Park, #11, Lane 1, Near Osho International Resort And Commune, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5374441901,73.8887422532,,1,"Koregaon Park, Pune","Salad, Continental, Healthy Food, Mediterranean, Pizza",7:30 AM to 11 PM,1300,3,Rs.,"['Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Lunch', 'Air Conditioned', 'Valet Parking Available', 'Indoor Seating', 'Pure Veg', 'Outdoor Seating', 'Table booking recommended']",4.9,Excellent,1255,2642,0.0,-1,-1
18586395,Onesta,['Casual Dining'],https://www.zomato.com/pune/onesta-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 15, Mariplex Shopping Mall, Vadgaonsheri, Kalyani Nagar, Pune",Pune,5,"Mariplex Mall, Kalyani Nagar",18.545536,73.9065,,1,"Mariplex Mall, Kalyani Nagar, Pune","Italian, Fast Food, Desserts",12:30 PM to 11 PM,700,2,Rs.,"['Lunch', 'Credit Card', 'Dinner', 'Debit Card', 'Mall Parking', 'Cash', 'No Alcohol Available', 'Takeaway Available', 'Digital Payments Accepted', 'Indoor Seating', 'Table Reservation Not Required']",4.8,Excellent,3064,3032,0.0,1,-1
18934800,The FML Lounge,['Bar'],https://www.zomato.com/pune/the-fml-lounge-nibm-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"406/7, R Floor, Clover Hill Plaza, Beside Clover Highland, NIBM Road, Pune",Pune,5,NIBM Road,18.468121,73.901793,,1,"NIBM Road, Pune","North Indian, Mughlai, Chinese",12noon â 12midnight (Mon-Sun),1100,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Outdoor Seating', 'Fullbar', 'Indoor Seating', 'Free Wifi', 'Smoking Area']",4.3,Very Good,761,215,0.0,-1,-1
6506108,Burger King,['Quick Bites'],https://www.zomato.com/pune/burger-king-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Phoenix Market City, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.5617438043,73.9174506068,,1,"Phoenix Market City, Viman Nagar, Pune","Burger, Fast Food, Beverages",10 AM to 11 PM,500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned']",3.8,Good,1336,673,0.0,1,-1
18668954,The Poona Project by PizzaExpress,['Casual Dining'],https://www.zomato.com/pune/the-poona-project-by-pizzaexpress-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 69 UG Floor, Phoenix Marketcity Mall, Clover Park, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.561912257,73.9165493846,411014,1,"Phoenix Market City, Viman Nagar, Pune","Italian, Continental, European",11 AM to 11:30 PM,1500,3,Rs.,"['Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Outdoor Seating', 'Beer', 'Air Conditioned', 'Wifi']",4.6,Excellent,1083,752,0.0,1,-1
18619582,Tales & Spirits - Hunters Bistro,['Casual Dining'],https://www.zomato.com/pune/tales-spirits-hunters-bistro-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6-8, D Building, Park Grandeur, Balewadi High Street, Baner, Pune",Pune,5,Baner,18.5716533081,73.7750236318,411015,1,"Baner, Pune","Italian, Continental, Salad","12noon â 12midnight (Mon-Thu),12noon â 1am (Fri-Sat),12noon â 12:30AM (Sun)",1200,3,Rs.,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Outdoor Seating', 'Table booking recommended']",4.2,Very Good,1833,1913,0.0,1,-1
18591637,Coffee Nation,['CafÃ©'],https://www.zomato.com/pune/coffee-nation-law-college-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 123/1, Opposite IndSearch College, Law College Road, Pune",Pune,5,Law College Road,18.5144989757,73.8287885115,,1,"Law College Road, Pune","Cafe, Fast Food, Beverages",9 AM to 12:30 AM,700,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Smoking Area']",4.5,Excellent,1246,1171,0.0,1,-1
18819979,Pop Tate's,['Bar'],https://www.zomato.com/pune/pop-tates-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop T08, 3rd Floor, Phoenix Market City Mall, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.56203,73.916763,,1,"Phoenix Market City, Viman Nagar, Pune","Continental, Italian, Chinese",11:30am â 1am (Mon-Sun),1400,3,Rs.,"['Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Mall Parking', 'Nightlife', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Digital Payments Accepted']",4.7,Excellent,916,739,0.0,1,-1
10220,Aroma's Hyderabad House,['Casual Dining'],https://www.zomato.com/pune/aromas-hyderabad-house-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"KPIT Cummins, Opposite Krishna Petrol Pump, Marunji Road, Hinjawadi, Pune",Pune,5,Hinjawadi,18.5940134449,73.7340770289,0,1,"Hinjawadi, Pune","Biryani, North Indian, Mughlai","12 Noon to 4 PM, 7 PM to 11 PM",750,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Sodexo', 'Air Conditioned', 'Indoor Seating']",3.9,Good,1482,271,0.0,1,-1
6508323,The Urban Foundry,['Bar'],https://www.zomato.com/pune/the-urban-foundry-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Baner, Pune",Pune,5,Baner,18.5692013324,73.77466019239999,411045,1,"Baner, Pune","Asian, North Indian",12 Noon to 1 AM,1500,3,Rs.,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'DJ', 'Nightlife', 'Fullbar', 'Live Music', 'Table booking recommended', 'Wheelchair Accessible', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Wifi']",4.7,Excellent,3733,3976,0.0,-1,-1
18999043,Tathya,['Casual Dining'],https://www.zomato.com/pune/tathya-bund-garden?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Raja Bahadur International Mills, Behind Sheraton Grand, Bund Garden Road, Pune",Pune,5,"The Mills, Bund Garden Road",18.532078,73.870574,,1,"The Mills, Bund Garden Road, Pune","North Indian, Mughlai","12noon â 3pm, 6pm â 12midnight (Mon-Sun)",1300,3,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Free Parking', 'Outdoor Seating', 'Fullbar', 'Indoor Seating']",4.6,Excellent,327,202,0.0,1,-1
6508321,Shizusan,['Casual Dining'],https://www.zomato.com/pune/shizusan-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Upper Ground Floor, Phoenix Market City, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.5618881015,73.9169946313,,1,"Phoenix Market City, Viman Nagar, Pune","Japanese, Sushi, Vietnamese, Thai, Korean, Chinese, Asian",11:30 AM to 11:30 PM,1600,3,Rs.,"['Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Mall Parking', 'Credit Card', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Smoking Area', 'Outdoor Seating', 'Table booking recommended']",4.5,Excellent,1548,2827,0.0,1,-1
